ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_x,Body,Sales Rank,Brand,Sales Price,Title_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1048796,A1NGKBK87I0PKF,0,0,6,B00000G20K,12/5/2000,4,0,0,Cute Camera!,"I have owned the Original Elph now for almost three years.  As far as picture quality it has never let me down.  I have not experienced the ""dreaded H"" syndrome yet, but I can tell you about a year ago the automatic pop up flash started malfunctioning and now I have to manually pop it up.  As for the overall rating, I give it a 4.  It's reliable, compact, and takes wonderful pictures.  I love the choice in picture size too. I have decided to get the Elph for my parents as a Christmas gift, I will however buy the newer Canon model, it had better ratings.",6036,Canon,199.99,Canon Original Elph APS Camera,Brand->Canon,BatteriesIncluded->1,Color->Silver,Binding->Electronics,EAN->0082966141133,ItemDimensions,Label->Canon,ListPrice,Manufacturer->Canon,MaximumFocalLength->48,MinimumFocalLength->24,MPN->Elph,OpticalZoom->2,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Feature->2x zoom lens,Feature->Ultracompact stainless-steel construction,Feature->Drop-in film loading,Feature->Built-in flash with red-eye reduction,Feature->Automatic operation
1048797,A3FTKFM5WGLCBW,0,0,7,B00000G20K,12/27/2000,5,0,0,The Elph Camera,"I received the Elph camera for Christmas, and I love it!  It is so easy to use!",6036,Canon,199.99,Canon Original Elph APS Camera,Brand->Canon,BatteriesIncluded->1,Color->Silver,Binding->Electronics,EAN->0082966141133,ItemDimensions,Label->Canon,ListPrice,Manufacturer->Canon,MaximumFocalLength->48,MinimumFocalLength->24,MPN->Elph,OpticalZoom->2,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Feature->2x zoom lens,Feature->Ultracompact stainless-steel construction,Feature->Drop-in film loading,Feature->Built-in flash with red-eye reduction,Feature->Automatic operation
1048798,A2D3W1NPKXGDAG,0,1,8,B00000G20K,1/10/2007,5,0,0,The best ELPH case ever! (forget the camera in 21st century),"I purchased the original Canon ELPH in the waning years of the last century.  The camera languishes in my basement, but THE CASE IS GREAT!  I've used the case for my digital ELPH cameras, the S100, S400, SD500 and now the SD800.  It's made of soft leather with nothing to scratch the camera body.  Too many aftermarket (even Canon branded) cases have zippers which will scratch the silver edges of the ELPH cameras.  If you like the Canon Digital ELPHS and see an original film ELPH for sale, buy it just to get the case!",6036,Canon,199.99,Canon Original Elph APS Camera,Brand->Canon,BatteriesIncluded->1,Color->Silver,Binding->Electronics,EAN->0082966141133,ItemDimensions,Label->Canon,ListPrice,Manufacturer->Canon,MaximumFocalLength->48,MinimumFocalLength->24,MPN->Elph,OpticalZoom->2,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Feature->2x zoom lens,Feature->Ultracompact stainless-steel construction,Feature->Drop-in film loading,Feature->Built-in flash with red-eye reduction,Feature->Automatic operation
1048801,A2IBVJ2P4471I3,0,0,11,B00000G20K,10/13/2003,3,3,3,LOVED it! -- while it lasted...,"I received my Elph as a gift in 1999.  Shortly afterward I took it on vacation.  It was so easy to use; I could switch film while riding a bike!  I got just about to the end of the third roll of film when the ""dreaded H"" reared its ugly head.  Following the manual's advice, I took out the battery, replaced it, and... it rewound/exposed the whole roll.  Since it was under warranty, we took it to the camera shop to have it repaired.  The owner told us he got this problem with Elphs a lot, and if we had this problem again, we'd be better off purchasing a new, different camera than paying to have it fixed.",6036,Canon,199.99,Canon Original Elph APS Camera,Brand->Canon,BatteriesIncluded->1,Color->Silver,Binding->Electronics,EAN->0082966141133,ItemDimensions,Label->Canon,ListPrice,Manufacturer->Canon,MaximumFocalLength->48,MinimumFocalLength->24,MPN->Elph,OpticalZoom->2,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Feature->2x zoom lens,Feature->Ultracompact stainless-steel construction,Feature->Drop-in film loading,Feature->Built-in flash with red-eye reduction,Feature->Automatic operation
1048802,A188BVRK5PGRGH,0,0,12,B00000G20K,8/14/2000,3,17,22,"Great Size, But Totally Unreliable","Yes, the dreaded ""H"" problem.  Happens so often and ruins enough  film, you want to throw it out the window.  Great size, great zoom, but an  unwelcome adventure everytime you need to reload film.  Clearly a design  flaw that really frustrates.",6036,Canon,199.99,Canon Original Elph APS Camera,Brand->Canon,BatteriesIncluded->1,Color->Silver,Binding->Electronics,EAN->0082966141133,ItemDimensions,Label->Canon,ListPrice,Manufacturer->Canon,MaximumFocalLength->48,MinimumFocalLength->24,MPN->Elph,OpticalZoom->2,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Feature->2x zoom lens,Feature->Ultracompact stainless-steel construction,Feature->Drop-in film loading,Feature->Built-in flash with red-eye reduction,Feature->Automatic operation
1048804,A26ZO8ZHA4E00F,0,0,14,B00000G20K,2/21/2000,5,17,18,"A Great ""Cute"" Little Camera","I bought this camera mainly for it's small size and ease of use.  I spent hours comparing and I am very pleased with my final choice.  Buy the Elph2, it is more rugged than the Elph and also does not have the pop up  flash(this breaks very easily) It works very well if you wear it on your  belt, I recently went to NYC on a school trip and everybody loved its small  size.",6036,Canon,199.99,Canon Original Elph APS Camera,Brand->Canon,BatteriesIncluded->1,Color->Silver,Binding->Electronics,EAN->0082966141133,ItemDimensions,Label->Canon,ListPrice,Manufacturer->Canon,MaximumFocalLength->48,MinimumFocalLength->24,MPN->Elph,OpticalZoom->2,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Feature->2x zoom lens,Feature->Ultracompact stainless-steel construction,Feature->Drop-in film loading,Feature->Built-in flash with red-eye reduction,Feature->Automatic operation
1048806,A2SAYH4WFI7S76,0,1,16,B00000G20K,5/12/2000,5,20,20,Great Little Camera,"I love my Elph.  I picked it out for a birthday present and have never been disappointed.  I have never had the 'H' problem described.  I have taken it on two trips to Mexico, it's small size and reliability continue  to impress me.  Being pocket sized it has captured so many ""once in a  lifetime"" first steps, smiles for my boys that I probably would have  missed with a larger, hang around my neck camera.  3 friends have purchased  Elphs after seeing mine, and I bought an Elph (different model) for my mom  for Mother's Day.  Highly recommend.",6036,Canon,199.99,Canon Original Elph APS Camera,Brand->Canon,BatteriesIncluded->1,Color->Silver,Binding->Electronics,EAN->0082966141133,ItemDimensions,Label->Canon,ListPrice,Manufacturer->Canon,MaximumFocalLength->48,MinimumFocalLength->24,MPN->Elph,OpticalZoom->2,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Feature->2x zoom lens,Feature->Ultracompact stainless-steel construction,Feature->Drop-in film loading,Feature->Built-in flash with red-eye reduction,Feature->Automatic operation
1048807,A1WNXULJFKOU8F,0,1,17,B00000G20K,10/19/1999,4,122,127,Owning this camera tripled the number of photos I take,"The Elph is a great snapshot camera.  I own a 35mm SLR as well -- but I never have it with me.  The Elph is so small I take it everywhere, with the result that I take many more pictures!  It's trivial to use and the picture  quality is great for a point'n'shoot camera -- it's definitely managed to  pull some good photos out of difficult situations.  I'd recommend this  model over the non-zoom models, because I've found having the zoom helps a  lot, especially with APS (which you don't want to enlarge too much).",6036,Canon,199.99,Canon Original Elph APS Camera,Brand->Canon,BatteriesIncluded->1,Color->Silver,Binding->Electronics,EAN->0082966141133,ItemDimensions,Label->Canon,ListPrice,Manufacturer->Canon,MaximumFocalLength->48,MinimumFocalLength->24,MPN->Elph,OpticalZoom->2,PackageDimensions,ProductGroup->Photography,Publisher->Canon,Feature->2x zoom lens,Feature->Ultracompact stainless-steel construction,Feature->Drop-in film loading,Feature->Built-in flash with red-eye reduction,Feature->Automatic operation
1048809,A23XDV4RW39H2R,0,0,1,B00000F0ZF,5/17/2009,2,0,0,Music lacks charm,"All Time Favorite Dances has all the dance instructions I needed, but the music is bland and lacks the charm of the original recordings.",23498,Kimbo,14.95,All-Time Favorite Dances,Brand->KIMBO EDUCATIONAL,Actor->Kimbo,EAN->0723864710037,Binding->VHS Tape,Feature->ALL-TIME FAVORITE DANCES VIDEO ENG.35 MINUTES,PackageDimensions,ProductGroup->Video,Publisher->Kimbo,ReleaseDate->1998-09-01,Studio->Kimbo,Title->All-Time Favorite Dances,UPC->723864710037,,,,,Format->NTSC,Label->Kimbo,ListPrice,Manufacturer->Kimbo,MPN->KIMKV100V
1048810,ATS3FEUCLVZU5,0,1,2,B00000F0ZF,5/17/2001,4,2,2,Fun for older kids,"I am a mom with a 2 year old son who likes to ""move"" so I thought that watching other kids dance would be fun. This video works to a point but is really made for kids over 5. On the otherhand it is a lot of fun for him to see other kids acting silly. A good investment but to expect a whole lot of return.",23498,Kimbo,14.95,All-Time Favorite Dances,Brand->KIMBO EDUCATIONAL,Actor->Kimbo,EAN->0723864710037,Binding->VHS Tape,Feature->ALL-TIME FAVORITE DANCES VIDEO ENG.35 MINUTES,PackageDimensions,ProductGroup->Video,Publisher->Kimbo,ReleaseDate->1998-09-01,Studio->Kimbo,Title->All-Time Favorite Dances,UPC->723864710037,,,,,Format->NTSC,Label->Kimbo,ListPrice,Manufacturer->Kimbo,MPN->KIMKV100V
1048811,AQ6AGWKWMTY8H,0,0,1,B00000EZWZ,12/29/2004,4,0,0,"Good Edutainment Video--rocknlearn colors shapes, counting","Okay, we got this video and I thought it was awful, but what do I, as an adult, know!?!  The kids (girl 4 and boy 2) loved it.  AND after awhile it started to grow on me too. Most importantly it accomplished its mission.  My youngest who had previously shown no interest in colors and shapes --other than to jump and slide on them-- now knows his stuff.  Not just circles and squares but octagons and hexagons too.  In addition, it teaches how colors can be mixed to produce new colors. Not the slickest graphics, but I definitely recommend this for action oriented learners who will sit still long enough for a video.",1513,Big Kids Productions,14.99,Rock 'N Learn Colors Shapes and Counting,Brand->ROCK N LEARN,Actor->Rock 'n Learn,EAN->0725696897634,Binding->VHS Tape,Feature->COLORS SHAPES & COUNTING VIDEO,MPN->RL-976,NumberOfItems->1,PackageDimensions,ProductGroup->Video,Publisher->Big Kids Productions,ReleaseDate->2000-10-09,RunningTime->46,Studio->Big Kids Productions,TheatricalReleaseDate->1997,Title->Rock 'N Learn Colors Shapes and Counting,UPC->725696897634,Format->Color,Format->NTSC,Label->Big Kids Productions,ListPrice,Manufacturer->Big Kids Productions
1048812,A2JWHJC3AIPS6M,0,1,2,B00000EZWZ,7/8/2005,5,0,0,My boys can't get enough of this video!,"I have two young boys, ages 2 and 3 1/2.  I picked this video up since they are very in to colors and shapes and I wanted my older son to slow down when counting.  They LOVE this video and can't get enough of it!  It's great for both kids because the beginning is more basic and the ending advanced shapes section is more appropriate for my gifted older son.  He likes to walk around the house telling me things like, ""Mommy, a trapezoid is a triangle with the top cut off"" and ""A nonagon is a shape with nine sides.""  Buy this one for your kids!",1513,Big Kids Productions,14.99,Rock 'N Learn Colors Shapes and Counting,Brand->ROCK N LEARN,Actor->Rock 'n Learn,EAN->0725696897634,Binding->VHS Tape,Feature->COLORS SHAPES & COUNTING VIDEO,MPN->RL-976,NumberOfItems->1,PackageDimensions,ProductGroup->Video,Publisher->Big Kids Productions,ReleaseDate->2000-10-09,RunningTime->46,Studio->Big Kids Productions,TheatricalReleaseDate->1997,Title->Rock 'N Learn Colors Shapes and Counting,UPC->725696897634,Format->Color,Format->NTSC,Label->Big Kids Productions,ListPrice,Manufacturer->Big Kids Productions
1048813,A2XU5P79W3NDMK,0,1,3,B00000EZWZ,10/8/2007,3,0,0,Old graphics but the kids love it..,I bought this video over eight years ago for my niece. Now my kids are enjoying it. It is basic but that is just the way it should be sometimes.,1513,Big Kids Productions,14.99,Rock 'N Learn Colors Shapes and Counting,Brand->ROCK N LEARN,Actor->Rock 'n Learn,EAN->0725696897634,Binding->VHS Tape,Feature->COLORS SHAPES & COUNTING VIDEO,MPN->RL-976,NumberOfItems->1,PackageDimensions,ProductGroup->Video,Publisher->Big Kids Productions,ReleaseDate->2000-10-09,RunningTime->46,Studio->Big Kids Productions,TheatricalReleaseDate->1997,Title->Rock 'N Learn Colors Shapes and Counting,UPC->725696897634,Format->Color,Format->NTSC,Label->Big Kids Productions,ListPrice,Manufacturer->Big Kids Productions
1048814,A1Z5XQ00SL28SI,0,0,4,B00000EZWZ,10/3/2003,5,2,2,Rock 'N Learn Rocks,"I bought this video for my 2 year, 3 month old grandson and he absolutely loves it. I was amazed that he responded to it the way he did. When I ask him what he wants to watch the answer 9 times out of 10 is ""color & shapes"". Not only has he mastered almost all of the material on the tape he just loves to watch it over and over. We were putting his puzzles away the other day and there was a shape puzzle we were cleaning up. I was trying to put a pentagon shape in the wrong space and my grandson said, ""no mom-mom, red octagon"". He was right, I was flabbergasted. He's not even 2 1/2 yet!! I'm on line tonight to buy another Rock 'N Learn tape.",1513,Big Kids Productions,14.99,Rock 'N Learn Colors Shapes and Counting,Brand->ROCK N LEARN,Actor->Rock 'n Learn,EAN->0725696897634,Binding->VHS Tape,Feature->COLORS SHAPES & COUNTING VIDEO,MPN->RL-976,NumberOfItems->1,PackageDimensions,ProductGroup->Video,Publisher->Big Kids Productions,ReleaseDate->2000-10-09,RunningTime->46,Studio->Big Kids Productions,TheatricalReleaseDate->1997,Title->Rock 'N Learn Colors Shapes and Counting,UPC->725696897634,Format->Color,Format->NTSC,Label->Big Kids Productions,ListPrice,Manufacturer->Big Kids Productions
1048815,A33FKQ0XELXXXR,0,0,5,B00000EZWZ,5/30/2001,5,3,3,Excellent Video,"My 4 year old and 2 year old have watched this video over and over.  We've had it for approximately 2 years.  My 2 year old especially loves it and it's very educational.  She learned her colors, shapes and numbers early because of this video.  I definitely recommend it.",1513,Big Kids Productions,14.99,Rock 'N Learn Colors Shapes and Counting,Brand->ROCK N LEARN,Actor->Rock 'n Learn,EAN->0725696897634,Binding->VHS Tape,Feature->COLORS SHAPES & COUNTING VIDEO,MPN->RL-976,NumberOfItems->1,PackageDimensions,ProductGroup->Video,Publisher->Big Kids Productions,ReleaseDate->2000-10-09,RunningTime->46,Studio->Big Kids Productions,TheatricalReleaseDate->1997,Title->Rock 'N Learn Colors Shapes and Counting,UPC->725696897634,Format->Color,Format->NTSC,Label->Big Kids Productions,ListPrice,Manufacturer->Big Kids Productions
1048816,A1885L4WDET1J8,0,1,6,B00000EZWZ,4/18/2000,5,4,4,I didn't think I'd like it ...,"but truly, my daughter loved this video.  it will make you, as a parent, a little nuts because of the music and repetitiveness, but honestly, my daughter went wild for it.  At 18 months, she recognized colors and shapes  (and I am NOT talking just circles and squares - she knew hexagons and  ocatagons; she knew red and blue mixed togther make purple)... to the point  where when she started pre-school the teachers were amazed-- she was doing  a puzzle and said 'I need the trapezoid, please' (at 2 yrs 7 months) ...  she knows the difference between an oval and an ellipse ... this video  truly stimulated her!",1513,Big Kids Productions,14.99,Rock 'N Learn Colors Shapes and Counting,Brand->ROCK N LEARN,Actor->Rock 'n Learn,EAN->0725696897634,Binding->VHS Tape,Feature->COLORS SHAPES & COUNTING VIDEO,MPN->RL-976,NumberOfItems->1,PackageDimensions,ProductGroup->Video,Publisher->Big Kids Productions,ReleaseDate->2000-10-09,RunningTime->46,Studio->Big Kids Productions,TheatricalReleaseDate->1997,Title->Rock 'N Learn Colors Shapes and Counting,UPC->725696897634,Format->Color,Format->NTSC,Label->Big Kids Productions,ListPrice,Manufacturer->Big Kids Productions
1048817,A3VVP1NSI6LES4,0,0,7,B00000EZWZ,11/9/2001,5,4,4,Rock 'N Learn Colors Shapes and Counting,"My children ages 4 1/2 and 2 1/2 have been asking for this video over and over since they received it, they both love it and sit and sing the songs right along with it. This video is excellent for those who want their kids to learn more than just the basic shapes.  My DH and I have even learned shapes we didn't know right off the top of our heads.  I'm excited to think that my children will be able to identify a heptagon from a hexagon, and know the difference between an ellipse and an oval etc. etc. all before they even reach elementary school.  I like how the video starts out with a catchy tune for colors that is very simple and moves along in difficulty until it reaches the various shapes and counting section where it moves to the names of shapes from squares all the way to the 10 sided decagon then it works on counting to 20 using colors and shapes.  I highly recommend this video, it is a much better option than letting a child sit and watch 46 minutes of TV that does all the thinking for them and in the process basically puts their brain to sleep.  There's no sleeping with this video, it is very visually stimulating.  It would be a great tool for preschool teachers and daycare, as well as a wonderful tape for Grandma and Grandpa to keep on hand for those ""long"" babysitting days.  And of course it is a great video for moms and dads to have on hand as well.",1513,Big Kids Productions,14.99,Rock 'N Learn Colors Shapes and Counting,Brand->ROCK N LEARN,Actor->Rock 'n Learn,EAN->0725696897634,Binding->VHS Tape,Feature->COLORS SHAPES & COUNTING VIDEO,MPN->RL-976,NumberOfItems->1,PackageDimensions,ProductGroup->Video,Publisher->Big Kids Productions,ReleaseDate->2000-10-09,RunningTime->46,Studio->Big Kids Productions,TheatricalReleaseDate->1997,Title->Rock 'N Learn Colors Shapes and Counting,UPC->725696897634,Format->Color,Format->NTSC,Label->Big Kids Productions,ListPrice,Manufacturer->Big Kids Productions
1048820,A1MMDQ87DH0NTC,0,0,10,B00000EZWZ,7/12/2000,5,7,7,FANTASTIC!  MY SON LOVES IT ALL!,"My son is 2 years old and has been watching the video for a few months.  His favorite part is the mixing of colors.  He understands the concept and when he plays with paint or play-dough, he sings the video tunes:  ""blue and red mixed together, make the color purple"".  (early  talker)  My husband even walks around the house singing the colors and  counting songs.  I CAN'T SAY ENOUGH GOOD THINGS!  Great video and the kids  actually learn from it.",1513,Big Kids Productions,14.99,Rock 'N Learn Colors Shapes and Counting,Brand->ROCK N LEARN,Actor->Rock 'n Learn,EAN->0725696897634,Binding->VHS Tape,Feature->COLORS SHAPES & COUNTING VIDEO,MPN->RL-976,NumberOfItems->1,PackageDimensions,ProductGroup->Video,Publisher->Big Kids Productions,ReleaseDate->2000-10-09,RunningTime->46,Studio->Big Kids Productions,TheatricalReleaseDate->1997,Title->Rock 'N Learn Colors Shapes and Counting,UPC->725696897634,Format->Color,Format->NTSC,Label->Big Kids Productions,ListPrice,Manufacturer->Big Kids Productions
1048831,A15Y2UABUTS1NB,0,0,1,B00000DM9W,12/25/2007,3,0,3,Batteries Not Included.,"Sony Shower Radio - a Christmas Gift went flat.  No mention for three (3) ""C"" Batteries.  Batteries or rechargeable Battery not provided, and too late for purchase on Christmas day.",107,Sony,59.99,Sony ICF-S79V Weather Band Shower Radio,Brand->Sony,BatteriesIncluded->0,EAN->0027242525672,Binding->Electronics,Feature->Splash resistant multi-band shower radio,Label->Sony,ListPrice,Manufacturer->Sony,Model->S79V,MPN->ICF-S79V,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Sony,Studio->Sony,Title->Sony ICF-S79V Weather Band Shower Radio,Feature->Unique easy-grip design,Feature->Easy-to-use controls,Feature->Supplied hanging strap,Feature->Quartz synthesized tuner,ItemDimensions
1048832,ACH9ZP6DSDA34,0,0,2,B00000DM9W,10/6/2004,1,8,16,Poor material design - Limited life,"The buttons have worn through in 6 months on BOTH my radios.  Just a really poor design.  When I contacted Sony, they gave me absolutely no satisfaction. Expensive. Poor TV reception.",107,Sony,59.99,Sony ICF-S79V Weather Band Shower Radio,Brand->Sony,BatteriesIncluded->0,EAN->0027242525672,Binding->Electronics,Feature->Splash resistant multi-band shower radio,Label->Sony,ListPrice,Manufacturer->Sony,Model->S79V,MPN->ICF-S79V,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Sony,Studio->Sony,Title->Sony ICF-S79V Weather Band Shower Radio,Feature->Unique easy-grip design,Feature->Easy-to-use controls,Feature->Supplied hanging strap,Feature->Quartz synthesized tuner,ItemDimensions
1048834,A3B9H6AUB1IRN2,0,1,4,B00000DM9W,4/8/2006,1,6,11,Disappointed,"I decided to purchase this radio as a gift to my husband after researching and reading all the great reviews. You can imagine my surprise and disappointment when the radio wouldn't catch the station my husband likes to listen to. The reception is horrible!  And we live in Houston, not someplace in the boonies where you might expect bad reception. I do like the way the radio is made and the options for weather, clock, and programable buttons. Would have been perfect, if it only WORKED.",107,Sony,59.99,Sony ICF-S79V Weather Band Shower Radio,Brand->Sony,BatteriesIncluded->0,EAN->0027242525672,Binding->Electronics,Feature->Splash resistant multi-band shower radio,Label->Sony,ListPrice,Manufacturer->Sony,Model->S79V,MPN->ICF-S79V,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Sony,Studio->Sony,Title->Sony ICF-S79V Weather Band Shower Radio,Feature->Unique easy-grip design,Feature->Easy-to-use controls,Feature->Supplied hanging strap,Feature->Quartz synthesized tuner,ItemDimensions
1048835,A2D7S1JRO6HXOM,0,1,5,B00000DM9W,3/19/2006,5,0,1,Excellent little shower radio,"I love the television band on this radio. It is great when I have to take a shower each morning, not to miss the weather or the local news on the traffic situation.  Great little radio for a good price.",107,Sony,59.99,Sony ICF-S79V Weather Band Shower Radio,Brand->Sony,BatteriesIncluded->0,EAN->0027242525672,Binding->Electronics,Feature->Splash resistant multi-band shower radio,Label->Sony,ListPrice,Manufacturer->Sony,Model->S79V,MPN->ICF-S79V,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Sony,Studio->Sony,Title->Sony ICF-S79V Weather Band Shower Radio,Feature->Unique easy-grip design,Feature->Easy-to-use controls,Feature->Supplied hanging strap,Feature->Quartz synthesized tuner,ItemDimensions
1048836,A3VKHRHE72E6DX,0,0,6,B00000DM9W,1/13/2008,3,0,1,"good reception, but not a weather radio","I bought this radio for my husband for Christmas so when he gets ready early in the morning for work he would have something to listen to.  The added bonus is that it had the weather bands so he could check out the weather, since when he wakes up it's still dark out. I live in a suburb just north of NYC. The weather presets dont work at all.  The reception on the radio is good even on the FM stations. The one touch presets are a nice feature. Tonight we have a heavy snow warning and the weather presets still dont work!  For a radio its fine, but overpriced, since that's all it is in the NY area.",107,Sony,59.99,Sony ICF-S79V Weather Band Shower Radio,Brand->Sony,BatteriesIncluded->0,EAN->0027242525672,Binding->Electronics,Feature->Splash resistant multi-band shower radio,Label->Sony,ListPrice,Manufacturer->Sony,Model->S79V,MPN->ICF-S79V,NumberOfItems->1,PackageDimensions,ProductGroup->CE,Publisher->Sony,Studio->Sony,Title->Sony ICF-S79V Weather Band Shower Radio,Feature->Unique easy-grip design,Feature->Easy-to-use controls,Feature->Supplied hanging strap,Feature->Quartz synthesized tuner,ItemDimensions
